,image_id,ground_truth,accommodation_id,longitude,latitude,driving_duration,walking_duration,transit_duration,image,tag_name,probability,accommodation_name,dt,distance_to_bigben,description,score,response_time,response_time_vision,detections_vision_openai,ground_truth_single,ground_truth_multiple
64,7GKI7CMNRD5KDZRSE62HCHUS2GJOKRSGDSKCJLOL3JIYG2Q2H2MA,[None],34698378,-0.13306,51.51126,10,19,13,https://imgcy.trivago.com/partner-images/f9/94/8f898d88faa1e63227b4711e92d192e546461c9424adcbda51836a1a3e98,building,0.9995999932,Sleep6 In Leicester Square/soho,2024-03-07,1.131591752,None,0.1870435476,0.1432139874,3.499796867,Trafalgar Square,None,None
65,ZUGAWZ7VC6DURHHYMIPAEU6WQUKRQNCSKL23RSZTI3NMXGXOV3TA,[None],15263432,-0.14271,51.5121,14,32,18,https://imgcy.trivago.com/partner-images/cd/0c/0b67f51787489cf8621e0253d6851518345252f5b8cb3346dacb9aeeaee6,building,0.9998999834,The New Bond Street Loft - Modern 1bdr City Centre Apartment,2024-03-07,1.805365201,None,0.4807989895,0.1824872494,3.694719553,None,None,None
66,SCAFYGB2W4M4HEDQGQL35Y5S3VFGPRPRMLJ5DIRR7BCTTGNRRCIQ,[None],10119648,-0.14167,51.50818,15,29,18,https://imgcy.trivago.com/partner-images/90/80/5c183ab719c390703417bee3b2dd4a67c5f162d3d1a231f8453999b18891,building,0.9998999834,An Elegant Holiday Let Near Green Park,2024-03-07,1.739955644,None,0.3337609768,0.1645624638,2.662554502,None,None,None
67,LNP74T3742CGFMFW2WBXGLW4WHVOSBRGD4H7LBQMVBFQFW3STMKA,[None],31963088,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/5b/5f/fe4f7fe68462b0b6d583732edcb1eae906261f0ff5860ca84b02db729b14,bedroom,0.9998999834,Modern 2 Bedroom Duplex Apartment In Marylebone,2024-03-07,0.8202509419,None,0.2671982646,0.5385024548,5.216006517,None,None,None
68,LKXUGHYYL6YFJOT2KAG24YMMD62XW2RUMY46FXAH4YQAUYPTXELA,[None],891103,-0.12376,51.52983,17,40,20,https://imgcy.trivago.com/partner-images/5a/af/431f185fb054ba7a500dae618c1fb57b6a346639e2dc07e6200a61f3b916,building,1.0,The Megaro Hotel,2024-03-07,2.218611971,None,0.349999994,0.1662967205,2.611820698,None,None,None
69,ZY2GZEYKSC222CIL3EO2KH3ULHHZWEJSCYPGICTWIPAETUYDE54A,[None],3799660,-0.12709,51.52846,18,37,18,https://imgcy.trivago.com/hotelier-images/ce/34/6c930a90b5ad090bd91da51f7459cf9b1132161e640a7643c049d3032778,building,0.9998999834,Premier Inn London St Pancras hotel,2024-03-07,2.135790662,None,0.4326577187,0.6982555389,6.645366907,None,None,None
70,3HC2VHV3J4M3UOL4TWDE7MU3NJP3TNTFICTSJRGOKSHXY73Z376A,[None],48064,-0.12428,51.50612,4,10,10,https://imgcy.trivago.com/partner-images/d9/c5/aa9ebb4f19ba397c9d864fb29b6a5fb9b66540a724c4ce548f7c7f79dffc,building,0.9998999834,"The Royal Horseguards, London",2024-03-07,0.7013514482,None,0.3510687053,0.5792667866,7.986295938,None,None,None
71,NRKHXQLVWZDOR32THKGWE65M4TSHQDS2PTVEUOUTJBBLDXGCM3JQ,[Lastminute.com London Eye],32128086,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/6c/54/7bc175b646e8ef533a8d627bace4e4780e5a7cea4a3a934842b1dcc266d3,building,0.986100018,Stunning City Penthouse With 360 Degree Skyline Views,2024-03-07,0.8202509419,None,0.2416127771,0.2616472244,4.929172516,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
72,7ZQGMCEUPUI4VDUZHPUJX7WQQWOTBTBQFTYCA4NPNQXLVZOJWWPQ,[None],21706300,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/fe/60/6608947d11ca8e993be89bfed0859d30cc302cf02071af6c2ebae5c9b59f,building,0.9965999722,"Cosy Family Home, 10 Minutes Drive From Notting Hill Gate",2024-03-07,0.8202509419,None,0.7708187103,0.9990415573,6.974604607,None,None,None
73,HKJ5JQFKH42CRYF7DGD4ZQCMJZSTFL26M4T3NO6DIBDRKWR2APHQ,[None],47787,-0.13047,51.50915,7,17,11,https://imgcy.trivago.com/partner-images/3a/93/d4c0aa3f3428e0bf1987ccc04c4e6532af5e6727b6bbc34047155a3a03cf,building,0.9824000001,Thistle London Trafalgar Square,2024-03-07,0.9573656007,None,0.3108293712,0.254894495,3.338482857,None,None,None
74,IO5LX6UCLWZIIUOP5Y5SS2ZM3GQEXXRZLMMTW5U7Z66457EVIFEA,[None],23327176,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/43/ba/bbfa825db28451cfee3b296b2cd9a04bde395b193b769fcfbdcefc954148,bedroom,0.9998999834,Charming Chiswick Home Near Ravenscourt Park,2024-03-07,0.8202509419,None,0.4277226329,0.3175795078,3.54138875,None,None,None
75,S5XYRPY2IMDXY2W2NSWWKIG5YLSWCOSBCNBFY3UXDNCOJ3RS76VA,[None],21607950,-0.14846,51.49669,15,45,19,https://imgcy.trivago.com/partner-images/97/6f/88bf1a43077c6ada6cad6520ddc2e5613a4113425c6e971b44e4ee32ffaa,building,0.9998999834,"Belgravia, 1 Bedroom Flat - B",2024-03-07,2.668281272,None,0.4002429247,0.1821801662,2.133896351,None,None,None
76,QDVYH3ESJZVZVOQYPBKD3SWRL6XURYVSACNAN3G7XZLO5GDA6GCA,[The Shard],787296,-0.08408,51.50948,13,33,13,https://imgcy.trivago.com/partner-images/80/eb/83ec924e6b9aba1878543dcad15faf48e2b2009a06ecdfbe56ee9860f184,building,0.9998999834,Oakwood Monument Street Apartments,2024-03-07,2.264636402,None,0.2082203776,0.5726687908,5.817912579,The Shard,The Shard,The Shard
77,CNVOCYQ2ERBARMIKJJ5CNKEPXWYNOME3SMGCRV6TTY3P4NJP7LVA,[None],34966990,-0.14513,51.50703,13,33,20,https://imgcy.trivago.com/partner-images/13/6a/e1621a244208b10a4a7a26a88fbdb0d7309b930c28d7d39e36fe352ffaea,building,0.9998999834,Ultra Luxury 3 Bed Mayfair Apartment,2024-03-07,1.997077676,None,0.3566973507,0.37079072,4.596051455,None,None,None
78,WAQBZCSOWCJHNDMA5DBXSPSDXM6G6LXLLBDFZDQEVGCGQAQ5F7YQ,[None],35520374,-0.09751,51.49688,12,39,20,https://imgcy.trivago.com/partner-images/b0/20/1c8a4eb092768d80e8c3793e43bb3c6f2eeb58465c8e04a98468021d2ff1,building,0.9998999834,"Aplacetostay Central London Apartment, Zone 1 Cov",2024-03-07,2.005839889,None,0.7128196955,0.1371123791,1.571826935,None,None,None
79,XPOGJ6IX3ZZFB5S6VR6WIR43Q2WMGRWGAEAPTKRYAE34RUTHXR5A,[None],8849250,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/bb/dc/64f917de7250f65eac7d64479b86acc346c60100f9aa380137c8d267bc7a,building,0.9998999834,"Royal Crescent, Pro-Managed",2024-03-07,0.8202509419,None,0.3925960064,0.362612009,3.934545279,None,None,None
80,BRIGFTMZHE4KCTCHMVQLH35E2M6K76IEXSJEBEGRWG5X2XSZPU7A,[None],23383178,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/0c/50/62cd993938a14c476560b3efa4d33caff904bc924090d1b1bb7d5e597d3e,building,1.0,The Wellington Apartment Next To Sloane Square,2024-03-07,0.8202509419,None,0.3591639698,0.9279518127,8.073613405,None,None,None
81,HB3NXMU6Z7OOTBZVNB4XTY7EHBECBJ6XRSRJHQSE6P4Y2GFPBLUA,[None],30271424,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/38/76/dbb29ecfdce98735687979e3e4384820a7d78ca293c244f3f98d18af0ae8,building,0.969900012,Camden Suites,2024-03-07,0.8202509419,None,0.5949729681,0.3209569454,8.384331226,None,None,None
82,6DUGZ7SHI3MWJXM5D7NYRFGZKU37NOH23XRZFKOQVMJJFL7JAI6A,"[Palace Of Westminster,Big Ben,Tower Bridge]",48150,-0.11917,51.50109,6,20,14,https://imgcy.trivago.com/partner-images/f0/e8/6cfe4746d964dd9d1fdb8894d95537f6b8fadde392a9d0ab1292afe9023c,building,0.9998000264,London Marriott Hotel County Hall,2024-03-07,1.043714524,None,0.587880075,0.298671484,5.980796099,Big Ben,Palace Of Westminster,"Palace Of Westminster,Big Ben,Tower Bridge"
83,LVMBAXOREEY7ZDDP26FUS647UZZZ4HERODHADBV23GM4G3QAZFUQ,[None],2144308,-0.11833,51.51608,6,12,11,https://imgcy.trivago.com/hotelier-images/5d/58/105dd12131fc8c6fd78b497b9fa6739e1c9170ce0186bad999c36e00c969,building,0.9998999834,Club Quarters Hotel - Lincoln's Inn Fields,2024-03-07,0.6454264058,None,0.1769791543,0.3610053062,4.927485466,None,None,None
84,NMLBNXDGUOVOBHA623QFWMMZDQOW5V2QBHX6ERJE3WSFY53TOKMA,[None],47120,-0.18287,51.49329,23,77,17,https://imgcy.trivago.com/partner-images/6b/16/16dc66a3aae09c1ed6e05b31991c1d6ed75009efe24524dda45c77737298,building,1.0,The Bailey's Hotel London,2024-03-07,4.953075837,None,0.6327098608,0.2690212727,4.227503061,None,None,None
85,PH6H26INJQ3MTSYG5DFY6MBBHV6WFFQ72BZKWM55VLEHGUV7ROMA,[None],33206400,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/79/fc/7d790d4c36c9cb06e8cb8f30213d7d62961fd072ab33bdaac87352bf8b98,building,0.9998999834,"New Build Fulham 1br Nr Parsons Green Tube, By Blueground",2024-03-07,0.8202509419,None,0.3088760674,0.3383095264,5.727472782,None,None,None
86,VWSQKT3NOGN6LYC3YYRDPU6PPGPI7W6DMAZZPJ7WWUSG6VALXPAQ,[None],16557610,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/ad/a5/054f6d719be5e05bc62237d3cf799e8fdbc3603397a7f6b5246f540bbbc1,building,1.0,Amazing Flat In Central London,2024-03-07,0.8202509419,None,0.2917770743,0.2273881435,3.586589336,None,None,None
87,4QXOXM7USVU4I6WXQ6NTSUCMHROYEHWI5MCCMAN7WGLS3QZX4JCA,[None],23088394,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/e4/2e/ebb3f49569c47ad7879b39504c3c5d821ec8eb042601bfb1972dc337e244,food-drinks,0.9998999834,Holidays In London,2024-03-07,0.8202509419,None,0.3698442578,0.3723683357,4.828457117,None,None,None
88,GZCNI77SFSL434KXVAHOGBQDEG67NZZ47KTV7EMHEKUTGB5DDELQ,[Tower Bridge],31540182,-0.07798,51.50149,12,48,17,https://imgcy.trivago.com/partner-images/36/44/d47ff22c97cdf157a80ee3060321bdf6e73cfaa75f918722a93307a31917,building,0.9998999834,Tower Bridge Modern 2bed 2bath Apartment By London Bridge,2024-03-07,2.860236369,None,0.6609352827,0.1584012508,2.503272295,Tower Bridge,Tower Bridge,Tower Bridge
89,FAXC6UHVFOC4PS35R3RE2RHUJSUSLCZZPDIR7RID44FGU5IFLTQA,[None],47705,-0.13445,51.49902,11,30,11,https://imgcy.trivago.com/partner-images/28/2e/2f50f52b85c7cb7d8ee24d44f44ca9258b3978d11fc503e70a6a75055ce0,building,0.9998000264,"St. Ermin's Hotel, Autograph Collection",2024-03-07,1.75672381,None,0.2905314565,0.1373949051,3.253317833,None,None,None
90,4TH6UEBI7TFEIC2V2QDQ4M4QDXWJ7MWXLRBE3RUOMBOJBS5HCQRA,[None],132543,-0.13947,51.51427,15,29,16,https://imgcy.trivago.com/partner-images/e4/cf/ea1028fcca440b55d4070e33901dec9fb2d75c424dc68e605c90cba71422,building,1.0,Courthouse Hotel London,2024-03-07,1.629827401,None,0.2538185418,0.297369957,4.342724562,None,None,None
91,KTYKP3SN63XLOTOR4ZIAH5VEDV2EECVTAEFLEYVNPMB7HI67XOKQ,[None],33160948,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/54/f0/a7ee4df6eeb74dd1e65003f6a41d74420ab3010ab262ad7b03f3a3dfbb95,swimming-pool,0.9998999834,"Highfield Home, Surbiton Surrey Greater London Uk",2024-03-07,0.8202509419,None,0.5494471192,0.7909665108,5.154497385,Westminster Bridge,None,None
92,RMKADRAYONR5KZOOKO7QBFAXH76S5UXLD4D3QWDOX5JJDKTH553A,[None],24961938,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/8b/14/01c4187363d565ce53bf0094173ffd2ed2eb1f07b8586ebf5291aa67ef76,building,1.0,"Large High Ceilings Covent Garden 2br, Nr. Leicsqre Stn, By Blueground",2024-03-07,0.8202509419,None,0.5928769708,0.2910017967,7.042089224,None,None,None
93,4ROFE2H27NMQRKSDZDOFBXQJ2ZF7PCSJ2Z6FDZCWD3UTLQYXAAQQ,[None],32082660,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/e4/5c/5268fafb5908aa43c8dc50de09d64bf78a49d67c51e4561ee935c3170021,building,0.9997000098,Apartment By Spitalfields Market & Liverpool Street Station,2024-03-07,0.8202509419,None,0.4146913588,0.4237205982,6.494146824,None,None,None
94,VFVGSTKUBTQIDQYFWAVDPQTNZYR4RRRURBSA7PNGOSXQNI3YNFKQ,[None],30293806,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/a9/6a/694d540ce081c305b02a37c26dce23c8c63488640fbda674af06a3786955,swimming-pool,0.9786000252,"Luxury House, Sleeps 12 , Free Parking, Wifi",2024-03-07,0.8202509419,None,0.2937526703,0.3253655434,4.31802845,None,None,None
95,JCRKYG7MG3A7RXGPJOK3MA5DBFKEP6CKCERE6LZF4VTONVQQGGRQ,[None],36013736,-0.11756,51.50179,9,18,13,https://imgcy.trivago.com/partner-images/48/a2/ac1bec36c1f8dccf4b95b603a3095447f84a11224f2f25e566e6d61031a3,building,0.9998999834,"Nice South Bank 2br W/ View Of London Eye, Nr Attractions, By Blueground",2024-03-07,0.954164416,None,0.324919194,0.3363595009,3.441353798,None,None,None
96,ROY75GLVHJ6VG3TZNW73PJZZMDSBQP3JEY2KJCR4DM32DAKNFPPQ,[None],30598260,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/8b/b1/fe99753a7d536e796dbfb7a73960e4183f692634a48a3c1b37a1814d2bdf,building,0.9824000001,Melia White House Apartments,2024-03-07,0.8202509419,None,0.3108293712,0.293535471,12.3959341,None,None,None
97,VTWI37I4YSMELK4S43DA5R5QUKEH4S3UZT6GRST6QIRB5INTLQEA,[None],33198520,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/ac/ec/8dfd1cc49845ab92e6c60ec7b0a2887e4b74ccfc68ca7e82221ea1b35c08,building,0.9998999834,Charming 5 Star 3 Bed London Flat Garden Parking,2024-03-07,0.8202509419,None,0.4384190142,0.2431182861,2.905740976,None,None,None
98,6HLOJF3TS2IDVAH5Y42AP5YN6VWUOCCF7HDQEEFDSZYIHF6TNPNQ,[Lastminute.com London Eye],33668480,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/f1/d6/e4977396903a80fdc73407f70df56d470845f9c70210a396708397d36bdb,swimming-pool,0.9995999932,Victorian Regency Royal Home,2024-03-07,0.8202509419,None,0.3521530926,0.2040045261,3.937264204,Lastminute.com London Eye,Lastminute.com London Eye,Lastminute.com London Eye
99,ZFVPZ7O7RS7VH2FYCHSGLQTUTCSYMTIUKY3UAONADT4E5N7W6PKQ,[None],12636266,-0.18202,51.49406,22,77,10,https://imgcy.trivago.com/partner-images/c9/6a/fcfddf8cbf53e8b811e465c27498a5864d1456374039a01cf84eb7f6f3d5,building,1.0,Modern And Stunning South Kensington 2 Bed 2.5 Bath Mews,2024-03-07,4.86621842,None,0.6004773974,0.4601042271,4.384735107,The British Museum,None,None
100,NAJVPXFMTEOMOSZDZU26DRYMHS5MOVI34D5Y67TKLNRC6YYVGG7A,[None],23472798,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/68/13/57dcac991cc74b23cd35e1c70c3cbac7551be0fb8f7e6a5b622f631531be,building,0.9993000031,"St Kat Dock | Tower Bridge, 1 Bed Flat | Tower Bridge | Dock View",2024-03-07,0.8202509419,None,0.4784052372,0.779551506,11.80032039,The Shard,None,None
101,KT7KLG76KQBLRCQYQZUW4XL3CWOWLFW6UAYP3TDRT2Q2GZWEWEFA,[None],21521006,-0.09632,51.51114,3,20,13,https://imgcy.trivago.com/partner-images/54/fe/a59bfe5402b88a1886696e5d7b159d6596dea030fdcc719ea1a366c4b10a,building,0.9388999939,Modern Apartment In Central London By River Thames,2024-03-07,1.418109808,None,0.5775284171,0.1734883785,3.430878878,None,None,None
102,GBOTRIWYFDY2YW6BLVD5W6U3DNYLOMNDXY37GQQ3U6T5H7REOP3Q,[None],12538540,-0.11476,51.52287,10,26,19,https://imgcy.trivago.com/hotelier-images/30/5d/38a2d828f1ac5bc15d47db7a9b1b70b731a3be37f3421ba7a7d3fe2473f7,building,0.9998999834,Contemporary Home In The Heart Of London,2024-03-07,1.398339029,None,0.2570093572,0.1936154366,3.882943153,None,None,None
103,VIDX6SJAA6SX22XZCG7EMTSPZDNKKJKYAODFKPC5TKXNX7KJYRYA,[None],22784652,-0.09805,51.4926,14,42,15,https://imgcy.trivago.com/partner-images/aa/07/7f492007a57d6af911be464e4fc8daa525580386553c5d9aaedbfd49c470,building,0.9431999922,Luxury Studio Zone 1 & Lovely View Of London Eye,2024-03-07,2.361814351,None,0.6105580926,0.1393697262,4.077597141,None,None,None
104,FM5CUZYED22VWMIAUSSVMZ3NQK7PE34VBOGXIIBMV4NS5QGUQJNQ,[None],12701,-0.12573,51.52014,10,22,16,https://imgcy.trivago.com/partner-images/2b/3a/2a67041eb55b3100a4a556676d82bef26f950b8d74202caf1b2ec0d4825b,building,0.9824000001,Hotel The Montague on the Gardens,2024-03-07,1.25200223,None,0.3108293712,0.4301590919,5.277776241,None,None,None
105,B7ONLZ3KD24N7EPJPSIAYQWVMLEL6TAEVIFV5JJLNTGFBLYMU4TA,[None],25320078,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/0f/dc/d5e76a1eb8df91e97c900c42d562c8bf4c04aa0b5ea52b6ccc50af0ca726,building,0.9998999834,Ranelagh Grove By Onefinestay,2024-03-07,0.8202509419,None,0.5581514835,0.5549602509,14.70339966,None,None,None
106,TXIIYA6IFWEM2RDWCBPZ3EQYUCXUE67VLWL3DRENX2AN22HZ6TNA,[The Shard],37130490,-0.08203,51.4976,13,50,19,https://imgcy.trivago.com/partner-images/9d/d0/8c03c82d88cd4476105f9d9218a0af427bf55d97b1c48dbe80dd68f9f4da,building,0.9998999834,Shard View 2 Bed Entire Flat,2024-03-07,2.791929132,None,0.379974395,0.1061606407,1.627803087,The Shard,The Shard,The Shard
107,6HA2ZY4XC6TP6KEPRPTHAGANM7Q6QEX7T5P3FYZVYJ7CV5JJWK5Q,[None],28465218,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/f1/c1/ace39717a6ff288f8be670180d67e1e812ff9f5fb2e335c27e2af529b2bb,building,1.0,"Open Plan Vauxhall 1br, Modern, By Blueground",2024-03-07,0.8202509419,None,0.4623306692,0.2848234177,5.69158411,None,None,None
108,E4667POQV6W724PME2QQDSBPEGC6X4KT62VNYNJLHICBXU7ZC6CA,[None],28134786,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/27/3d/efbdd0afadfd71ec26a101c82f2185ebf153f6aadc352b3a041bd3f91784,building,1.0,"Refurbished Earls Court 2br, Modern, By Blueground",2024-03-07,0.8202509419,None,0.5855299234,0.239004612,3.324734688,None,None,None
109,5Z46NYTVACYAENJNXDG3J7TZ4WEEJJQDTTOO2P7SEY6B7LCW4QKA,[None],25349040,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/ee/79/e6e27500b002352db8cdb4fe79e58844a6039cdced3ff2263c1fac56e414,building,1.0,Classic Home And Garden In Bloomsbury By Underthedoormat,2024-03-07,0.8202509419,None,0.1669847816,0.2302610874,4.264745474,None,None,None
110,NF3QO6RXAONXIJQY3K43IFDAYGY6W5QDBM3EBAXOJL6RCC4MJFQQ,[None],23573472,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/69/77/077a37039b742618dab9b41460c1b1eb76030b364082ee4afd110b8c4961,building,0.9768999815,"Compact Bayswater 1br W/ Modern Fit Out, Nr. Notting Hill, By Blueground",2024-03-07,0.8202509419,None,0.2326869071,0.308110714,6.750617266,None,None,None
111,YIC65KRQXDRFBNZ5653J5N3WNCRCZEXS262DGXK3UVLCBHO2EWUQ,[None],19873152,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/c2/05/eeaa30b8e250b73df7769eb77668a22c92f2d7b4335d5ba556209dda25a9,restaurant,0.9990000129,Elegant 2 Bed W Balcony In Upmarket Mayfair,2024-03-07,0.8202509419,None,0.2973041236,0.2509462833,3.213786364,None,None,None
112,CFHDPM5WSK6XFYZK43QWJFU7IRLXVHWZGUTS6YVNWYH226DXVGPA,[None],36250580,-0.17902,51.49499,21,73,17,https://imgcy.trivago.com/partner-images/11/4e/37b3b692bd72e32ae6e164969f44577a9ed935272f62adb60fad7877a99e,building,0.9998999834,"Queens Gate, Kensington -stylish 2 Bed, 2 Bath Apartment With Patio, And A Study",2024-03-07,4.634989033,None,0.629756391,0.3053462505,4.377365828,None,None,None
113,VEAAG7OJJE7UUS5CRBM2MHLKPCRHD26CVN2XU5RYD3IBWNV6O6GQ,[None],12701,-0.12573,51.52014,10,22,16,https://imgcy.trivago.com/partner-images/a9/00/037dc9493f4a4ba28859a61d6a78a271ebc2ab757a76381ed01b36be778d,building,0.9824000001,Hotel The Montague on the Gardens,2024-03-07,1.25200223,None,0.3108293712,0.4788336754,4.036500454,None,None,None
114,5UQGPAD34U4TAC2XAWQYJMOFAMLB7ZIKCSQUFP7AIAIWLUSIUY4A,[None],10131298,-0.15057,51.51512,17,40,18,https://imgcy.trivago.com/partner-images/ed/20/67807be539300b5705a184b1c503161fe50a14a142bfe0401165d248a638,building,0.9998999834,Superior One Bedroom St Christophers Place B,2024-03-07,2.398010982,None,0.2548384964,0.3552238941,8.194060802,None,None,None
115,RRV2533QXGPW2L54B4OYOTVJQA34XIK5QXVGQTUR2ZIQAOJEQY3A,[None],17956758,-0.17769,51.49505,21,71,18,https://imgcy.trivago.com/partner-images/8c/6b/aeef70b99f6d2fbc0f1d874ea98037cba15d85ea684e91d6510039248636,building,1.0,Studio Apartment In South Kensington 13,2024-03-07,4.54703767,None,0.3771691322,0.6487662792,7.1571486,None,None,None
116,WRP74CYA4RGPTLR6ZUPF2R37PQEY6S535MYQ2V3OHIUW6CXSJKEA,[None],12695,-0.12107,51.51072,6,7,7,https://imgcy.trivago.com/partner-images/b4/5f/fe0b00e44cf9ae3ecd1e5d477f7c098f4bbbeb310d576e3a296f0af24a88,building,1.0,Strand Palace Hotel,2024-03-07,0.3000989311,None,0.4803703725,0.1730206013,2.280225277,None,None,None
117,A6QDJU57IJYMW446QMUZB62NIJMY5YD35STD3HD6VL6XDX7FP4GQ,[None],925451,-0.11892,51.52275,12,25,18,https://imgcy.trivago.com/partner-images/07/a0/34d3bf4270cb739e832990fb4d42598ee07beca63d9c7eaafd71dfe57f0d,building,0.9824000001,Saco London - Holborn,2024-03-07,1.386025806,None,0.3108293712,0.2689797878,12.92284274,None,None,None
118,DVNCOTQCMIFDV5UADEVQDRV5US5XHWNFOGHWT6F4LNVANSDABBEQ,[None],30598260,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/1d/5a/274e02620a3af680192b01c6bda4bb73d9a5718f69f8bc5b6a06c8600849,building,0.9824000001,Melia White House Apartments,2024-03-07,0.8202509419,None,0.3108293712,0.4072291851,4.047102451,None,None,None
119,2SWPM3TQS7A6HTK6M7WULM2GFLCL5SJKTX7TFYVNZLNTYQFYSCDQ,[30 St Mary Axe (The Gherkin)],31170014,-0.07599,51.51257,11,42,15,https://imgcy.trivago.com/partner-images/d4/ac/f66e7097c1e3cd5e67ed45b3462ac4bec92a9dff32e2adcadb3c40b89087,building,0.9998999834,Lovely Central London Apartment,2024-03-07,2.833019866,None,0.417201668,0.1525678635,3.151554346,30 St Mary Axe (The Gherkin),30 St Mary Axe (The Gherkin),30 St Mary Axe (The Gherkin)
120,OBVJZ3535VIAHU5SCWYPJHZEBYROWDYZH6QNYMSVSYJCTGRSHPWQ,[None],35388822,-0.129,51.50446,7,17,16,https://imgcy.trivago.com/partner-images/70/6a/9cefbbed5003d3b215b0f49f240e22eb0f193fa0dc32559612299a323bed,building,0.9998999834,Stylish Flat In London Bridge,2024-03-07,1.070540907,None,0.5027348995,0.2612059116,3.453647614,None,None,None
121,UKWHEERHZMWUITYLFYDMMCTXUXCOCVML5RXCFKFDN5VIU2P53MAA,[None],12648,-0.1271,51.51386,11,15,12,https://imgcy.trivago.com/partner-images/a2/ac/721227cb2d444f0b2e06c60a77a5c4e1558bec6e22a8a36f6a8a69fddb00,building,1.0,Radisson Blu Edwardian Mercer Street,2024-03-07,0.8139097416,None,0.3744211197,0.5495915413,10.87483335,None,None,None
122,2VF2QWSNDKM7JI5DKEIRY2VCPGKWP5JQCLHSL2H7MKBFYLIUTATQ,[None],47774,-0.08505,51.51274,10,33,14,https://imgcy.trivago.com/partner-images/d5/4b/a85a4d1a99f4a3a351111c6aa2799567f53012cf25e8ff62825c2d149827,bedroom,0.9990000129,Club Quarters Hotel Gracechurch,2024-03-07,2.211261613,None,0.3418610394,0.1953732967,2.990104437,None,None,None
123,K3BSZRSXY55SGP3QDGKNUE66IQLVCOJCB32WUF4HHQ4O5VLIW76Q,[None],149036,-0.12654,51.5262,13,32,20,https://imgcy.trivago.com/partner-images/56/c3/2cc657c77b233f701994da13de44175139220ef56a17873c38eed568b7fd,bedroom,0.9998999834,Avonmore Hotel,2024-03-07,1.886842339,None,0.3072474301,0.3513846397,5.999023199,None,None,None
124,2UOW3E2RVT6LRZH276HOY2DCX2PJA43GWXDGZCGGTPIH76XEYAKA,[None],28885574,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/d5/1d/6d9351acfcb8e4faff8eec6862be9e907366b5c66c88c69bd07ffae4c014,building,0.9998999834,"Modern Fulham 1br, Open Plan, 5 Mins Walk To Tube, By Blueground",2024-03-07,0.8202509419,None,0.5247591138,0.3149979115,4.124290228,None,None,None
125,K7BPVZ3QQJ63S6AZWYCD2BRRLGJKNOMRUHTGIW3T3HWL7TDELFXA,[None],32482174,-0.10728,51.52972,14,41,19,https://imgcy.trivago.com/partner-images/57/c2/fae770827db97819b6043d06315992a6b991a1e6645b73d9ecbfcc64596e,building,0.9545000196,Beautiful & Central 1 Bedroom Flat In Clerkenwell,2024-03-07,2.251028371,None,0.2727449536,0.4861798286,10.73676825,None,None,None
126,IEUUSO2EL6XAE375M25I7GECLJVTYHN6DHLPO7LMMYHXY3KTXCNQ,[None],32916190,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/41/29/493b445fae026ffd66ba8f98825a6b3c1dbe19d6f77d6c660f7c6d53b89b,building,1.0,"Gorgeous Holloway 2br W/ Balcony, By Blueground",2024-03-07,0.8202509419,None,0.6493884325,0.2551231384,4.424394369,None,None,None
