accommodation_id,latitude,longitude,driving_distance,walking_distance,transit_distance
31055150,51.50722,-0.1275,4 mins,14 mins,10 mins
21560660,51.50722,-0.1275,4 mins,14 mins,10 mins
31353928,51.50722,-0.1275,4 mins,14 mins,10 mins
30370534,51.50722,-0.1275,4 mins,14 mins,10 mins
31059230,51.50722,-0.1275,4 mins,14 mins,10 mins
31326774,51.50722,-0.1275,4 mins,14 mins,10 mins
28635970,51.50722,-0.1275,4 mins,14 mins,10 mins
27810060,51.50722,-0.1275,4 mins,14 mins,10 mins
31561150,51.50722,-0.1275,4 mins,14 mins,10 mins
31496250,51.50722,-0.1275,4 mins,14 mins,10 mins
27928712,51.50722,-0.1275,4 mins,14 mins,10 mins
30761288,51.50722,-0.1275,4 mins,14 mins,10 mins
30426252,51.50722,-0.1275,4 mins,14 mins,10 mins
30566088,51.50722,-0.1275,4 mins,14 mins,10 mins
32657938,51.50722,-0.1275,4 mins,14 mins,10 mins
31529436,51.50722,-0.1275,4 mins,14 mins,10 mins
31389866,51.50722,-0.1275,4 mins,14 mins,10 mins
31431294,51.50722,-0.1275,4 mins,14 mins,10 mins
30524908,51.50722,-0.1275,4 mins,14 mins,10 mins
29112298,51.50722,-0.1275,4 mins,14 mins,10 mins
26882242,51.50722,-0.1275,4 mins,14 mins,10 mins
30563660,51.50722,-0.1275,4 mins,14 mins,10 mins
30525378,51.50722,-0.1275,4 mins,14 mins,10 mins
30734824,51.50722,-0.1275,4 mins,14 mins,10 mins
30653468,51.50722,-0.1275,4 mins,14 mins,10 mins
27802628,51.50722,-0.1275,4 mins,14 mins,10 mins
30888224,51.50722,-0.1275,4 mins,14 mins,10 mins
31342496,51.50722,-0.1275,4 mins,14 mins,10 mins
31331842,51.50722,-0.1275,4 mins,14 mins,10 mins
24633204,51.50722,-0.1275,4 mins,14 mins,10 mins
26669290,51.50722,-0.1275,4 mins,14 mins,10 mins
30699732,51.50722,-0.1275,4 mins,14 mins,10 mins
30697750,51.50722,-0.1275,4 mins,14 mins,10 mins
30738684,51.50722,-0.1275,4 mins,14 mins,10 mins
24631574,51.50722,-0.1275,4 mins,14 mins,10 mins
24687214,51.50722,-0.1275,4 mins,14 mins,10 mins
30721364,51.50722,-0.1275,4 mins,14 mins,10 mins
30601444,51.50722,-0.1275,4 mins,14 mins,10 mins
30642982,51.50722,-0.1275,4 mins,14 mins,10 mins
30600602,51.50722,-0.1275,4 mins,14 mins,10 mins
32381926,51.50722,-0.1275,4 mins,14 mins,10 mins
29930246,51.50722,-0.1275,4 mins,14 mins,10 mins
30599588,51.50722,-0.1275,4 mins,14 mins,10 mins
26853758,51.50722,-0.1275,4 mins,14 mins,10 mins
30756702,51.50722,-0.1275,4 mins,14 mins,10 mins
15272924,51.50722,-0.1275,4 mins,14 mins,10 mins
29234196,51.50722,-0.1275,4 mins,14 mins,10 mins
19859538,51.50722,-0.1275,4 mins,14 mins,10 mins
29226968,51.50722,-0.1275,4 mins,14 mins,10 mins
11456508,51.50722,-0.1275,4 mins,14 mins,10 mins
31905836,51.50722,-0.1275,4 mins,14 mins,10 mins
19846930,51.50722,-0.1275,4 mins,14 mins,10 mins
31398342,51.50722,-0.1275,4 mins,14 mins,10 mins
30940802,51.50722,-0.1275,4 mins,14 mins,10 mins
29111876,51.50722,-0.1275,4 mins,14 mins,10 mins
30625774,51.50722,-0.1275,4 mins,14 mins,10 mins
29587952,51.50722,-0.1275,4 mins,14 mins,10 mins
31480264,51.50722,-0.1275,4 mins,14 mins,10 mins
26774088,51.50722,-0.1275,4 mins,14 mins,10 mins
31415062,51.50722,-0.1275,4 mins,14 mins,10 mins
29441690,51.50722,-0.1275,4 mins,14 mins,10 mins
13528506,51.50722,-0.1275,4 mins,14 mins,10 mins
29050968,51.50722,-0.1275,4 mins,14 mins,10 mins
26766404,51.50722,-0.1275,4 mins,14 mins,10 mins
26778562,51.50722,-0.1275,4 mins,14 mins,10 mins
31481118,51.50722,-0.1275,4 mins,14 mins,10 mins
24685280,51.50722,-0.1275,4 mins,14 mins,10 mins
30971752,51.50722,-0.1275,4 mins,14 mins,10 mins
24707382,51.50722,-0.1275,4 mins,14 mins,10 mins
28599634,51.50722,-0.1275,4 mins,14 mins,10 mins
29571860,51.50722,-0.1275,4 mins,14 mins,10 mins
22211870,51.50722,-0.1275,4 mins,14 mins,10 mins
31497570,51.50722,-0.1275,4 mins,14 mins,10 mins
31470156,51.50722,-0.1275,4 mins,14 mins,10 mins
12123972,51.50722,-0.1275,4 mins,14 mins,10 mins
31481654,51.50722,-0.1275,4 mins,14 mins,10 mins
17722218,51.50722,-0.1275,4 mins,14 mins,10 mins
17245728,51.50722,-0.1275,4 mins,14 mins,10 mins
26922080,51.50722,-0.1275,4 mins,14 mins,10 mins
13590784,51.50722,-0.1275,4 mins,14 mins,10 mins
29577570,51.50722,-0.1275,4 mins,14 mins,10 mins
31412058,51.50722,-0.1275,4 mins,14 mins,10 mins
23402424,51.50722,-0.1275,4 mins,14 mins,10 mins
30956584,51.50722,-0.1275,4 mins,14 mins,10 mins
17764596,51.50722,-0.1275,4 mins,14 mins,10 mins
31505578,51.50722,-0.1275,4 mins,14 mins,10 mins
10339870,51.50722,-0.1275,4 mins,14 mins,10 mins
31489242,51.50722,-0.1275,4 mins,14 mins,10 mins
23317478,51.50722,-0.1275,4 mins,14 mins,10 mins
17785476,51.50722,-0.1275,4 mins,14 mins,10 mins
17742232,51.50722,-0.1275,4 mins,14 mins,10 mins
24770940,51.50722,-0.1275,4 mins,14 mins,10 mins
24769638,51.50722,-0.1275,4 mins,14 mins,10 mins
24771232,51.50722,-0.1275,4 mins,14 mins,10 mins
29115742,51.50722,-0.1275,4 mins,14 mins,10 mins
24775730,51.50722,-0.1275,4 mins,14 mins,10 mins
24771148,51.50722,-0.1275,4 mins,14 mins,10 mins
29116934,51.50722,-0.1275,4 mins,14 mins,10 mins
31511878,51.50722,-0.1275,4 mins,14 mins,10 mins
31508068,51.50722,-0.1275,4 mins,14 mins,10 mins
31506246,51.50722,-0.1275,4 mins,14 mins,10 mins
31034218,51.50722,-0.1275,4 mins,14 mins,10 mins
31501580,51.50722,-0.1275,4 mins,14 mins,10 mins
30989260,51.50722,-0.1275,4 mins,14 mins,10 mins
23937920,51.50722,-0.1275,4 mins,14 mins,10 mins
31569116,51.50722,-0.1275,4 mins,14 mins,10 mins
31570158,51.50722,-0.1275,4 mins,14 mins,10 mins
24048408,51.50722,-0.1275,4 mins,14 mins,10 mins
31590310,51.50722,-0.1275,4 mins,14 mins,10 mins
31567754,51.50722,-0.1275,4 mins,14 mins,10 mins
28069868,51.50722,-0.1275,4 mins,14 mins,10 mins
24044182,51.50722,-0.1275,4 mins,14 mins,10 mins
31518030,51.50722,-0.1275,4 mins,14 mins,10 mins
31578154,51.50722,-0.1275,4 mins,14 mins,10 mins
31569554,51.50722,-0.1275,4 mins,14 mins,10 mins
31573090,51.50722,-0.1275,4 mins,14 mins,10 mins
17970084,51.51215,-0.13031,10 mins,17 mins,17 mins
21712472,51.50722,-0.1275,4 mins,14 mins,10 mins
29123834,51.50722,-0.1275,4 mins,14 mins,10 mins
29507038,51.50722,-0.1275,4 mins,14 mins,10 mins
27964470,51.50722,-0.1275,4 mins,14 mins,10 mins
13513478,51.50722,-0.1275,4 mins,14 mins,10 mins
26878102,51.50722,-0.1275,4 mins,14 mins,10 mins
31620274,51.50722,-0.1275,4 mins,14 mins,10 mins
31649730,51.50722,-0.1275,4 mins,14 mins,10 mins
29416250,51.50722,-0.1275,4 mins,14 mins,10 mins
29408040,51.50722,-0.1275,4 mins,14 mins,10 mins
22857540,51.50722,-0.1275,4 mins,14 mins,10 mins
22845970,51.50722,-0.1275,4 mins,14 mins,10 mins
11411014,51.50722,-0.1275,4 mins,14 mins,10 mins
27945796,51.50722,-0.1275,4 mins,14 mins,10 mins
31022614,51.50722,-0.1275,4 mins,14 mins,10 mins
26903598,51.50722,-0.1275,4 mins,14 mins,10 mins
26964706,51.50722,-0.1275,4 mins,14 mins,10 mins
30190840,51.50722,-0.1275,4 mins,14 mins,10 mins
12289194,51.50722,-0.1275,4 mins,14 mins,10 mins
29495398,51.50722,-0.1275,4 mins,14 mins,10 mins
22137864,51.50722,-0.1275,4 mins,14 mins,10 mins
24001402,51.50722,-0.1275,4 mins,14 mins,10 mins
31900256,51.50722,-0.1275,4 mins,14 mins,10 mins
10886210,51.5135,-0.12266,7 mins,9 mins,9 mins
28856614,51.50722,-0.1275,4 mins,14 mins,10 mins
23983234,51.50722,-0.1275,4 mins,14 mins,10 mins
11719440,51.50722,-0.1275,4 mins,14 mins,10 mins
27904788,51.50722,-0.1275,4 mins,14 mins,10 mins
11461854,51.50722,-0.1275,4 mins,14 mins,10 mins
29455758,51.50722,-0.1275,4 mins,14 mins,10 mins
31664064,51.50722,-0.1275,4 mins,14 mins,10 mins
31663564,51.50722,-0.1275,4 mins,14 mins,10 mins
12903240,51.50876,-0.12295,3 mins,7 mins,7 mins
31725466,51.50722,-0.1275,4 mins,14 mins,10 mins
28011786,51.50722,-0.1275,4 mins,14 mins,10 mins
31098736,51.50722,-0.1275,4 mins,14 mins,10 mins
11638990,51.50722,-0.1275,4 mins,14 mins,10 mins
31750888,51.50722,-0.1275,4 mins,14 mins,10 mins
11813522,51.50722,-0.1275,4 mins,14 mins,10 mins
28353714,51.50722,-0.1275,4 mins,14 mins,10 mins
26975276,51.50722,-0.1275,4 mins,14 mins,10 mins
27087562,51.50722,-0.1275,4 mins,14 mins,10 mins
26970158,51.50722,-0.1275,4 mins,14 mins,10 mins
31808048,51.50722,-0.1275,4 mins,14 mins,10 mins
26970980,51.50722,-0.1275,4 mins,14 mins,10 mins
32063906,51.50722,-0.1275,4 mins,14 mins,10 mins
31691604,51.50722,-0.1275,4 mins,14 mins,10 mins
20819202,51.50722,-0.1275,4 mins,14 mins,10 mins
10947726,51.50722,-0.1275,4 mins,14 mins,10 mins
31754358,51.50722,-0.1275,4 mins,14 mins,10 mins
31740982,51.50722,-0.1275,4 mins,14 mins,10 mins
27728396,51.50722,-0.1275,4 mins,14 mins,10 mins
27001640,51.50722,-0.1275,4 mins,14 mins,10 mins
26969398,51.50722,-0.1275,4 mins,14 mins,10 mins
28115314,51.50722,-0.1275,4 mins,14 mins,10 mins
29545738,51.50722,-0.1275,4 mins,14 mins,10 mins
31753212,51.50722,-0.1275,4 mins,14 mins,10 mins
31452504,51.50722,-0.1275,4 mins,14 mins,10 mins
31783998,51.50722,-0.1275,4 mins,14 mins,10 mins
31079350,51.50722,-0.1275,4 mins,14 mins,10 mins
28159968,51.50722,-0.1275,4 mins,14 mins,10 mins
30519182,51.50722,-0.1275,4 mins,14 mins,10 mins
24061652,51.50722,-0.1275,4 mins,14 mins,10 mins
24062628,51.50722,-0.1275,4 mins,14 mins,10 mins
19873028,51.50722,-0.1275,4 mins,14 mins,10 mins
31863508,51.50722,-0.1275,4 mins,14 mins,10 mins
27001698,51.50722,-0.1275,4 mins,14 mins,10 mins
30100428,51.50722,-0.1275,4 mins,14 mins,10 mins
31809414,51.50722,-0.1275,4 mins,14 mins,10 mins
31885946,51.50722,-0.1275,4 mins,14 mins,10 mins
31111158,51.50722,-0.1275,4 mins,14 mins,10 mins
29651800,51.50722,-0.1275,4 mins,14 mins,10 mins
31798834,51.50722,-0.1275,4 mins,14 mins,10 mins
31797284,51.50722,-0.1275,4 mins,14 mins,10 mins
11780222,51.50722,-0.1275,4 mins,14 mins,10 mins
12185186,51.50722,-0.1275,4 mins,14 mins,10 mins
15283012,51.50722,-0.1275,4 mins,14 mins,10 mins
30244224,51.50722,-0.1275,4 mins,14 mins,10 mins
19093534,51.50722,-0.1275,4 mins,14 mins,10 mins
29199442,51.50722,-0.1275,4 mins,14 mins,10 mins
30218474,51.50722,-0.1275,4 mins,14 mins,10 mins
31825462,51.50722,-0.1275,4 mins,14 mins,10 mins
24362558,51.50722,-0.1275,4 mins,14 mins,10 mins
29631356,51.50722,-0.1275,4 mins,14 mins,10 mins
11832176,51.50722,-0.1275,4 mins,14 mins,10 mins
31860170,51.50722,-0.1275,4 mins,14 mins,10 mins
32765344,51.50722,-0.1275,4 mins,14 mins,10 mins
31862850,51.50722,-0.1275,4 mins,14 mins,10 mins
29582666,51.50722,-0.1275,4 mins,14 mins,10 mins
8164636,51.50722,-0.1275,4 mins,14 mins,10 mins
2144680,51.51135,-0.13038,9 mins,17 mins,13 mins
17631512,51.50722,-0.1275,4 mins,14 mins,10 mins
26855114,51.50722,-0.1275,4 mins,14 mins,10 mins
31741242,51.50722,-0.1275,4 mins,14 mins,10 mins
19177100,51.50722,-0.1275,4 mins,14 mins,10 mins
28640628,51.50722,-0.1275,4 mins,14 mins,10 mins
33064332,51.50722,-0.1275,4 mins,14 mins,10 mins
33167096,51.50722,-0.1275,4 mins,14 mins,10 mins
33290392,51.50722,-0.1275,4 mins,14 mins,10 mins
33396000,51.50722,-0.1275,4 mins,14 mins,10 mins
33156592,51.50722,-0.1275,4 mins,14 mins,10 mins
27669512,51.50722,-0.1275,4 mins,14 mins,10 mins
33485642,51.50722,-0.1275,4 mins,14 mins,10 mins
30554304,51.50722,-0.1275,4 mins,14 mins,10 mins
32576088,51.50722,-0.1275,4 mins,14 mins,10 mins
28772970,51.50722,-0.1275,4 mins,14 mins,10 mins
28787438,51.50722,-0.1275,4 mins,14 mins,10 mins
28772770,51.50722,-0.1275,4 mins,14 mins,10 mins
30981602,51.50722,-0.1275,4 mins,14 mins,10 mins
28795546,51.50722,-0.1275,4 mins,14 mins,10 mins
28786592,51.50722,-0.1275,4 mins,14 mins,10 mins
31518550,51.50722,-0.1275,4 mins,14 mins,10 mins
24682660,51.50722,-0.1275,4 mins,14 mins,10 mins
10559262,51.50722,-0.1275,4 mins,14 mins,10 mins
19858946,51.50722,-0.1275,4 mins,14 mins,10 mins
31467578,51.50722,-0.1275,4 mins,14 mins,10 mins
23277880,51.50722,-0.1275,4 mins,14 mins,10 mins
30878672,51.50722,-0.1275,4 mins,14 mins,10 mins
31495616,51.50722,-0.1275,4 mins,14 mins,10 mins
31412182,51.50722,-0.1275,4 mins,14 mins,10 mins
24685052,51.50722,-0.1275,4 mins,14 mins,10 mins
31414872,51.50722,-0.1275,4 mins,14 mins,10 mins
31599018,51.50722,-0.1275,4 mins,14 mins,10 mins
19767690,51.50722,-0.1275,4 mins,14 mins,10 mins
31412918,51.50722,-0.1275,4 mins,14 mins,10 mins
24681466,51.50722,-0.1275,4 mins,14 mins,10 mins
30965558,51.50722,-0.1275,4 mins,14 mins,10 mins
23168660,51.50722,-0.1275,4 mins,14 mins,10 mins
30957614,51.50722,-0.1275,4 mins,14 mins,10 mins
31505576,51.50722,-0.1275,4 mins,14 mins,10 mins
31519604,51.50722,-0.1275,4 mins,14 mins,10 mins
29980834,51.50722,-0.1275,4 mins,14 mins,10 mins
24740588,51.50722,-0.1275,4 mins,14 mins,10 mins
28592438,51.50722,-0.1275,4 mins,14 mins,10 mins
24736978,51.50722,-0.1275,4 mins,14 mins,10 mins
8146814,51.5135,-0.12272,7 mins,9 mins,9 mins
19871620,51.50722,-0.1275,4 mins,14 mins,10 mins
23329724,51.50722,-0.1275,4 mins,14 mins,10 mins
23330796,51.50722,-0.1275,4 mins,14 mins,10 mins
23754156,51.50722,-0.1275,4 mins,14 mins,10 mins
31516554,51.50722,-0.1275,4 mins,14 mins,10 mins
31568632,51.50722,-0.1275,4 mins,14 mins,10 mins
23464804,51.50722,-0.1275,4 mins,14 mins,10 mins
27875370,51.50722,-0.1275,4 mins,14 mins,10 mins
31403102,51.50722,-0.1275,4 mins,14 mins,10 mins
31519516,51.50722,-0.1275,4 mins,14 mins,10 mins
27854638,51.50722,-0.1275,4 mins,14 mins,10 mins
26851096,51.50722,-0.1275,4 mins,14 mins,10 mins
24747232,51.50722,-0.1275,4 mins,14 mins,10 mins
27295498,51.50722,-0.1275,4 mins,14 mins,10 mins
24739868,51.50722,-0.1275,4 mins,14 mins,10 mins
29405710,51.50722,-0.1275,4 mins,14 mins,10 mins
27779056,51.50722,-0.1275,4 mins,14 mins,10 mins
31666140,51.50722,-0.1275,4 mins,14 mins,10 mins
31650412,51.50722,-0.1275,4 mins,14 mins,10 mins
26879048,51.50722,-0.1275,4 mins,14 mins,10 mins
24957794,51.50722,-0.1275,4 mins,14 mins,10 mins
18034740,51.50722,-0.1275,4 mins,14 mins,10 mins
24824066,51.50722,-0.1275,4 mins,14 mins,10 mins
24862608,51.50722,-0.1275,4 mins,14 mins,10 mins
24848326,51.50722,-0.1275,4 mins,14 mins,10 mins
32451534,51.50722,-0.1275,4 mins,14 mins,10 mins
31666560,51.50722,-0.1275,4 mins,14 mins,10 mins
31666412,51.50722,-0.1275,4 mins,14 mins,10 mins
31664722,51.50722,-0.1275,4 mins,14 mins,10 mins
26972552,51.50722,-0.1275,4 mins,14 mins,10 mins
31727254,51.50722,-0.1275,4 mins,14 mins,10 mins
18287838,51.51284,-0.11254,4 mins,7 mins,7 mins
19197654,51.50722,-0.1275,4 mins,14 mins,10 mins
29002632,51.50722,-0.1275,4 mins,14 mins,10 mins
31726262,51.50722,-0.1275,4 mins,14 mins,10 mins
15811796,51.50722,-0.1275,4 mins,14 mins,10 mins
31690330,51.50722,-0.1275,4 mins,14 mins,10 mins
31689866,51.50722,-0.1275,4 mins,14 mins,10 mins
8623146,51.50722,-0.1275,4 mins,14 mins,10 mins
31756114,51.50722,-0.1275,4 mins,14 mins,10 mins
28060840,51.50722,-0.1275,4 mins,14 mins,10 mins
28549190,51.50722,-0.1275,4 mins,14 mins,10 mins
24009816,51.50722,-0.1275,4 mins,14 mins,10 mins
15853424,51.50722,-0.1275,4 mins,14 mins,10 mins
27026670,51.50722,-0.1275,4 mins,14 mins,10 mins
31752932,51.50722,-0.1275,4 mins,14 mins,10 mins
29574310,51.50722,-0.1275,4 mins,14 mins,10 mins
28083114,51.50722,-0.1275,4 mins,14 mins,10 mins
20900600,51.50722,-0.1275,4 mins,14 mins,10 mins
31809774,51.50722,-0.1275,4 mins,14 mins,10 mins
15816328,51.50722,-0.1275,4 mins,14 mins,10 mins
23414146,51.50722,-0.1275,4 mins,14 mins,10 mins
24864150,51.50722,-0.1275,4 mins,14 mins,10 mins
24115948,51.50722,-0.1275,4 mins,14 mins,10 mins
22836358,51.50722,-0.1275,4 mins,14 mins,10 mins
22110488,51.50722,-0.1275,4 mins,14 mins,10 mins
21595126,51.50722,-0.1275,4 mins,14 mins,10 mins
27550520,51.50722,-0.1275,4 mins,14 mins,10 mins
23543568,51.50722,-0.1275,4 mins,14 mins,10 mins
28390894,51.50722,-0.1275,4 mins,14 mins,10 mins
27027882,51.50722,-0.1275,4 mins,14 mins,10 mins
31894490,51.50722,-0.1275,4 mins,14 mins,10 mins
31836008,51.50722,-0.1275,4 mins,14 mins,10 mins
7256192,51.50722,-0.1275,4 mins,14 mins,10 mins
29091852,51.50722,-0.1275,4 mins,14 mins,10 mins
9513956,51.50848,-0.12404,8 mins,8 mins,8 mins
32033502,51.50722,-0.1275,4 mins,14 mins,10 mins
24148502,51.50722,-0.1275,4 mins,14 mins,10 mins
29323316,51.50722,-0.1275,4 mins,14 mins,10 mins
23091316,51.50722,-0.1275,4 mins,14 mins,10 mins
32098396,51.50722,-0.1275,4 mins,14 mins,10 mins
30114744,51.50722,-0.1275,4 mins,14 mins,10 mins
32047930,51.50722,-0.1275,4 mins,14 mins,10 mins
25305100,51.50722,-0.1275,4 mins,14 mins,10 mins
32378646,51.50722,-0.1275,4 mins,14 mins,10 mins
24325952,51.50722,-0.1275,4 mins,14 mins,10 mins
19577748,51.50722,-0.1275,4 mins,14 mins,10 mins
27040770,51.50722,-0.1275,4 mins,14 mins,10 mins
21996296,51.50722,-0.1275,4 mins,14 mins,10 mins
19551978,51.50722,-0.1275,4 mins,14 mins,10 mins
27087320,51.50722,-0.1275,4 mins,14 mins,10 mins
30228240,51.50722,-0.1275,4 mins,14 mins,10 mins
24360736,51.50722,-0.1275,4 mins,14 mins,10 mins
29581756,51.50722,-0.1275,4 mins,14 mins,10 mins
13288110,51.50722,-0.1275,4 mins,14 mins,10 mins
20823962,51.50722,-0.1275,4 mins,14 mins,10 mins
27922704,51.50722,-0.1275,4 mins,14 mins,10 mins
32593998,51.50722,-0.1275,4 mins,14 mins,10 mins
32607042,51.50722,-0.1275,4 mins,14 mins,10 mins
32606476,51.50722,-0.1275,4 mins,14 mins,10 mins
17949586,51.50722,-0.1275,4 mins,14 mins,10 mins
31056610,51.50722,-0.1275,4 mins,14 mins,10 mins
19022692,51.50722,-0.1275,4 mins,14 mins,10 mins
27177540,51.50722,-0.1275,4 mins,14 mins,10 mins
27180134,51.50722,-0.1275,4 mins,14 mins,10 mins
27177550,51.50722,-0.1275,4 mins,14 mins,10 mins
32765576,51.50722,-0.1275,4 mins,14 mins,10 mins
22842310,51.50722,-0.1275,4 mins,14 mins,10 mins
20661034,51.50722,-0.1275,4 mins,14 mins,10 mins
32790316,51.50722,-0.1275,4 mins,14 mins,10 mins
19746406,51.50722,-0.1275,4 mins,14 mins,10 mins
28760480,51.50722,-0.1275,4 mins,14 mins,10 mins
24428230,51.50722,-0.1275,4 mins,14 mins,10 mins
28886362,51.50722,-0.1275,4 mins,14 mins,10 mins
33013586,51.50722,-0.1275,4 mins,14 mins,10 mins
28696744,51.50722,-0.1275,4 mins,14 mins,10 mins
25486324,51.50722,-0.1275,4 mins,14 mins,10 mins
25512118,51.50722,-0.1275,4 mins,14 mins,10 mins
13246564,51.50722,-0.1275,4 mins,14 mins,10 mins
13528056,51.50722,-0.1275,4 mins,14 mins,10 mins
23122822,51.50722,-0.1275,4 mins,14 mins,10 mins
23123136,51.50722,-0.1275,4 mins,14 mins,10 mins
32779386,51.50722,-0.1275,4 mins,14 mins,10 mins
16997958,51.50722,-0.1275,4 mins,14 mins,10 mins
33275202,51.50722,-0.1275,4 mins,14 mins,10 mins
29586612,51.50722,-0.1275,4 mins,14 mins,10 mins
27663532,51.50722,-0.1275,4 mins,14 mins,10 mins
32960332,51.50722,-0.1275,4 mins,14 mins,10 mins
24175352,51.50722,-0.1275,4 mins,14 mins,10 mins
27505030,51.50722,-0.1275,4 mins,14 mins,10 mins
24408270,51.50722,-0.1275,4 mins,14 mins,10 mins
29076346,51.50722,-0.1275,4 mins,14 mins,10 mins
26253950,51.50722,-0.1275,4 mins,14 mins,10 mins
28739624,51.50722,-0.1275,4 mins,14 mins,10 mins
22935150,51.50722,-0.1275,4 mins,14 mins,10 mins
29086936,51.50722,-0.1275,4 mins,14 mins,10 mins
21028520,51.50722,-0.1275,4 mins,14 mins,10 mins
13308778,51.50722,-0.1275,4 mins,14 mins,10 mins
22956506,51.50722,-0.1275,4 mins,14 mins,10 mins
33091842,51.50722,-0.1275,4 mins,14 mins,10 mins
33014206,51.50722,-0.1275,4 mins,14 mins,10 mins
10035100,51.51059,-0.1284,6 mins,14 mins,9 mins
33081570,51.50722,-0.1275,4 mins,14 mins,10 mins
33227776,51.50722,-0.1275,4 mins,14 mins,10 mins
33153362,51.50722,-0.1275,4 mins,14 mins,10 mins
30249398,51.50722,-0.1275,4 mins,14 mins,10 mins
29265602,51.50722,-0.1275,4 mins,14 mins,10 mins
33206236,51.50722,-0.1275,4 mins,14 mins,10 mins
29263152,51.50722,-0.1275,4 mins,14 mins,10 mins
30870362,51.50722,-0.1275,4 mins,14 mins,10 mins
29774764,51.50722,-0.1275,4 mins,14 mins,10 mins
33138396,51.50722,-0.1275,4 mins,14 mins,10 mins
33135496,51.50722,-0.1275,4 mins,14 mins,10 mins
28964130,51.50722,-0.1275,4 mins,14 mins,10 mins
33198520,51.50722,-0.1275,4 mins,14 mins,10 mins
12113300,51.50722,-0.1275,4 mins,14 mins,10 mins
33059218,51.50722,-0.1275,4 mins,14 mins,10 mins
29438500,51.50722,-0.1275,4 mins,14 mins,10 mins
25675846,51.50722,-0.1275,4 mins,14 mins,10 mins
10061928,51.51373,-0.10465,6 mins,16 mins,11 mins
30340932,51.50722,-0.1275,4 mins,14 mins,10 mins
19760838,51.50722,-0.1275,4 mins,14 mins,10 mins
23093258,51.50722,-0.1275,4 mins,14 mins,10 mins
30433326,51.50722,-0.1275,4 mins,14 mins,10 mins
3104356,51.51419,-0.1092,8 mins,14 mins,10 mins
19577646,51.50722,-0.1275,4 mins,14 mins,10 mins
24511918,51.50722,-0.1275,4 mins,14 mins,10 mins
33229456,51.50722,-0.1275,4 mins,14 mins,10 mins
22027884,51.50722,-0.1275,4 mins,14 mins,10 mins
28060832,51.50722,-0.1275,4 mins,14 mins,10 mins
15159152,51.50722,-0.1275,4 mins,14 mins,10 mins
32817260,51.50722,-0.1275,4 mins,14 mins,10 mins
31265474,51.50722,-0.1275,4 mins,14 mins,10 mins
27981126,51.50722,-0.1275,4 mins,14 mins,10 mins
27671238,51.50722,-0.1275,4 mins,14 mins,10 mins
30025610,51.50722,-0.1275,4 mins,14 mins,10 mins
30499260,51.50722,-0.1275,4 mins,14 mins,10 mins
33442586,51.50722,-0.1275,4 mins,14 mins,10 mins
23207598,51.50722,-0.1275,4 mins,14 mins,10 mins
30395990,51.50722,-0.1275,4 mins,14 mins,10 mins
24591832,51.50722,-0.1275,4 mins,14 mins,10 mins
30395622,51.50722,-0.1275,4 mins,14 mins,10 mins
33391898,51.50722,-0.1275,4 mins,14 mins,10 mins
30453624,51.50722,-0.1275,4 mins,14 mins,10 mins
31253096,51.50722,-0.1275,4 mins,14 mins,10 mins
33434242,51.50722,-0.1275,4 mins,14 mins,10 mins
20823062,51.50722,-0.1275,4 mins,14 mins,10 mins
22049686,51.50722,-0.1275,4 mins,14 mins,10 mins
30468816,51.50722,-0.1275,4 mins,14 mins,10 mins
1535559,51.50613,-0.12502,3 mins,11 mins,11 mins
26442488,51.50722,-0.1275,4 mins,14 mins,10 mins
26302644,51.50722,-0.1275,4 mins,14 mins,10 mins
27207204,51.50722,-0.1275,4 mins,14 mins,10 mins
28828222,51.50722,-0.1275,4 mins,14 mins,10 mins
19647500,51.50722,-0.1275,4 mins,14 mins,10 mins
24668226,51.50722,-0.1275,4 mins,14 mins,10 mins
27665076,51.50722,-0.1275,4 mins,14 mins,10 mins
23189364,51.50722,-0.1275,4 mins,14 mins,10 mins
23179884,51.50722,-0.1275,4 mins,14 mins,10 mins
26778448,51.50722,-0.1275,4 mins,14 mins,10 mins
12330876,51.50722,-0.1275,4 mins,14 mins,10 mins
19678406,51.50722,-0.1275,4 mins,14 mins,10 mins
15307112,51.50722,-0.1275,4 mins,14 mins,10 mins
19650710,51.50722,-0.1275,4 mins,14 mins,10 mins
30276454,51.50722,-0.1275,4 mins,14 mins,10 mins
22111196,51.50722,-0.1275,4 mins,14 mins,10 mins
7791190,51.50527,-0.10945,10 mins,19 mins,11 mins
27059550,51.50722,-0.1275,4 mins,14 mins,10 mins
30879810,51.50722,-0.1275,4 mins,14 mins,10 mins
31468856,51.50722,-0.1275,4 mins,14 mins,10 mins
29700366,51.50722,-0.1275,4 mins,14 mins,10 mins
